,ProjectID,ProjectNam,ProjectMet,Status,Status_Rea,RiverBasin,CU,HUC,County,Ecoregion,GIS_Acres,Shape_STAr,Shape_STLe,BUFF_DIST,ORIG_FID,FREQUENCY,COUNT_ProjectID
271,92168,Lone Mountain 1 -Phase Two,Design-Bid-Build,Inactive,Long Term Mangement,Broad,03050105,03050105060020,McDowell,Northern Mountains,166.62889951,7258354.86276,21158.5411575,1.0,272,,
272,92171,Lone Mountain 2 -Phase Two,Design-Bid-Build,Inactive,Long Term Mangement,Broad,03050105,03050105080010,Rutherford,Southern Piedmont,1095.26455638,47709724.0761,46443.0054981,1.0,273,,
273,92178,Lost Bridge,Design-Bid-Build,Inactive,Long Term Mangement,Little Tennessee,06010202,06010202040030,Macon,Southern Mountains,160.46169572,6989711.46572,11784.0599785,1.0,274,,
274,234,Louisburg (UT to Tar River),Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101040070,Franklin,Central Piedmont,3.01898984,131507.197335,3648.84066562,1.0,275,1.0,1.0
275,236,Lowell Mill,Full Delivery,Inactive,Long Term Mangement,Neuse,03020201,03020201180060,Johnston,Northern Inner Coastal Plain,16.59171471,722735.0927339998,7085.07643965,1.0,276,,
276,94643,Lyle Creek Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101140010,Catawba,Central Piedmont,26.61629664,1159405.88146,12740.7792021,1.0,277,1.0,1.0
277,239,Mallard Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105010040,Mecklenburg,Southern Piedmont,10.07817479,439005.294007,5069.80433259,1.0,278,,
278,96314,Maney Farm Stream Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Chatham,Central Piedmont,16.69277986,727137.4907139998,9761.77973775,1.0,279,1.0,1.0
279,92231,Manning Farm (G),Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020103,03020103050040,Edgecombe,Northern Inner Coastal Plain,10.00035575,435615.496487,4747.39030299,1.0,280,4.0,4.0
280,92248,Mark's Creek TESC,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201100020,Wake,Central Piedmont,31.58167428,1375697.73157,7454.44067877,1.0,281,28.0,28.0
281,97087,Martin Dairy Mitigation Site-Option 2,Full Delivery,Inactive,Long Term Mangement,Neuse,03020201,03020201030030,Orange,Central Piedmont,11.15481654,485903.80856,3795.24389993,1.0,282,,
282,92633,Martins Creek II,Design-Bid-Build,Inactive,Long Term Mangement,Hiwassee,06020002,06020002170010,Cherokee,Southern Mountains,93.86826854,4088901.7776,48491.4884421,1.0,283,1.0,1.0
283,241,Mary's Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050020,Alamance,Central Piedmont,6.80853541,296579.802658,4232.17046451,1.0,284,1.0,1.0
284,718,Mashoe's Road,Design-Bid-Build,Inactive,Long Term Mangement,Pasquotank,03010205,03010205190010,Dare,Northern Outer Coastal Plain,398.80375354,17371891.5043,42266.8539865,1.0,285,,
285,92328,Mason Farm,Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020105,03020105030010,Hyde,Northern Outer Coastal Plain,36.07922487,1571611.03512,5865.28956157,1.0,286,1.0,1.0
286,92009,Mayo River & Buffalo Creek Gorrell,Design-Bid-Build,Inactive,Long Term Mangement,Roanoke,03010103,03010103220020,Rockingham,Central Piedmont,78.22637652,3407540.96102,8616.48425302,1.0,287,,
287,92010,Mayo River Grogan,Design-Bid-Build,Inactive,Long Term Mangement,Roanoke,03010103,03010103220020,Rockingham,Central Piedmont,81.31277629999998,3541984.53546,9337.84088307,1.0,288,,
288,92011,Mayo River Hickory Creek Robertson,Design-Bid-Build,Inactive,Long Term Mangement,Roanoke,03010103,03010103220020,Rockingham,Central Piedmont,166.34268593,7245887.398919999,12490.9689233,1.0,289,,
289,443,McCain Property,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050050,Randolph,Central Piedmont,12.86970155,560604.19947,5188.43051722,1.0,290,,
290,242,McDonald's Pond,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040201,03040201010020,Richmond,Southern Piedmont,127.86226299,5569680.17592,19573.7705632,1.0,291,1.0,1.0
291,92604,McGowan Creek,Design-Bid-Build,Active,Active,Neuse,03020201,03020201030020,Orange,Central Piedmont,30.63089822,1334281.92629,15741.6774357,1.0,292,7.0,7.0
292,243,McIntyre Creek @ Hornets Nest Park,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101170020,Mecklenburg,Southern Piedmont,17.04076714,742295.816643,9640.77762154,1.0,293,4.0,4.0
293,244,McIntyre Property,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030005,03030005040010,Brunswick,Southern Outer Coastal Plain,131.1179223,5711496.69559,11023.2898289,1.0,294,14.0,14.0
294,92573,McKee Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105010050,Cabarrus,Southern Piedmont,17.51647747,763017.758468,12492.1038374,1.0,295,1.0,1.0
295,92141,McNair Tract (Turpentine; LLC)-Aycock Creek,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,211.20870436,9200251.16198,23166.5086784,1.0,296,88.0,88.0
296,92351,Meadowbranch (Fivemile Branch),Design-Bid-Build,Inactive,Long Term Mangement,Lumber,03040203,03040203080010,Robeson,Southern Inner Coastal Plain,55.40195805,2413309.29273,10633.3000307,1.0,297,15.0,15.0
297,92706,Meat Camp Creek (Miller site),Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001020020,Watauga,Northern Mountains,0.71686493,31221.5474816,1325.26656819,1.0,298,,
298,247,Meredell Farm Site,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020010,Randolph,Central Piedmont,55.3733068,2412061.24405,29440.6334204,1.0,299,,
299,92703,Middle Fork Creek (Phillips/Willis),Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105110020,Madison,Northern Mountains,7.2631847,316397.094147,10692.1946682,1.0,300,,
300,93875,Middle South Muddy Creek,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040020,McDowell,Northern Mountains,41.05842092,1788445.78934,18643.9028112,1.0,301,1.0,1.0
301,250,Mildred Woods,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020103,03020103010020,Edgecombe,Northern Inner Coastal Plain,598.30862594,26062323.746,42568.0186334,1.0,302,2.0,2.0
302,251,Mill Branch,Design-Bid-Build,Inactive,Long Term Mangement,Lumber,03040206,03040206060020,Columbus,Southern Inner Coastal Plain,72.30606946999998,3149652.38619,17650.9258483,1.0,303,,
303,253,Mill Creek (formerly Uwharrie Heritage),Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050080,Randolph,Central Piedmont,124.35240056,5416874.36186,53364.0538603,1.0,304,15.0,15.0
304,92156,Mingo Tract,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101010020,Caldwell,Northern Mountains,5648.31185518,246040464.412,216009.949312,1.0,305,,
305,256,Mocassin Creek (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020203,03020203010010,Wake,Central Piedmont,83.10924738999998,3620238.81619,10699.062227,1.0,306,,
306,92212,Moccasin Creek-Buffer (G),Full Delivery,Inactive,Long Term Mangement,Neuse,03020201,03020201160010,Johnston,Northern Inner Coastal Plain,20.51537343,893649.666409,8353.75453018,1.0,307,1.0,1.0
307,92227,Modlin Site,Full Delivery,Inactive,Long Term Mangement,Roanoke,03010107,03010107150010,Martin,Northern Inner Coastal Plain,41.24114603,1796464.32117,6660.69014705,1.0,308,4.0,4.0
308,725,Moore Property (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201110070,Johnston,Northern Inner Coastal Plain,84.19971128,3667739.4232,8161.539280369999,1.0,309,,
309,94709,Moores Fork,Design-Bid-Build,Active,Active,Yadkin,03040101,03040101100010,Surry,Central Piedmont,134.32375399,5851142.72378,31260.8628508,1.0,310,1.0,1.0
310,92527,Morgan Creek,Full Delivery,Inactive,Long Term Mangement,Broad,03050105,03050105040040,McDowell,Northern Mountains,42.6141251,1856271.28937,37939.7611593,1.0,311,1.0,1.0
311,92240,Morgan Creek (Bolin Stewardship Tract),Design-Bid-Build,Active,Active,Cape Fear,03030002,03030002060070,Orange,Central Piedmont,17.17223883,748014.937165,7285.434297859998,1.0,312,1.0,1.0
312,92531,Morgan Creek (French Broad),Full Delivery,Inactive,Long Term Mangement,French Broad,06010106,06010106020040,Haywood,Southern Mountains,10.24212158,446146.815811,8570.83050353,1.0,313,4.0,4.0
313,258,Morgan Creek Floodplain,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002060080,Orange,Central Piedmont,31.53776282,1373784.94861,6381.59984389,1.0,314,4.0,4.0
314,92270,Moye Farm Phase I (G),Full Delivery,Inactive,Long Term Mangement,Neuse,03020203,03020203050040,Greene,Northern Inner Coastal Plain,37.29502262,1624571.18522,13093.5907143,1.0,315,,
315,259,Moye Farm Phase II (G),Full Delivery,Inactive,Long Term Mangement,Neuse,03020203,03020203070050,Greene,Northern Inner Coastal Plain,49.95924605,2176224.75789,29419.1913923,1.0,316,1.0,1.0
316,260,Mud Creek,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105030030,Henderson,Southern Mountains,39.13395583,1704675.11598,7119.05662614,1.0,317,1.0,1.0
317,93482,Mud Lick Creek - Thomas Site,Design-Bid-Build,Active,Active,Cape Fear,03030003,03030003070010,Chatham,Central Piedmont,11.15462072,485893.334972,6290.16611851,1.0,318,,
318,737,Muddy Creek(Randolph/Duncan Properties),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040020,McDowell,Northern Mountains,17.10889814,745263.6031329999,5673.23424529,1.0,319,1.0,1.0
319,95354,Muddy Run II Site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030007,03030007060010,Duplin,Southern Inner Coastal Plain,37.61795577,1638638.15337,24877.6035905,1.0,320,3.0,3.0
320,95018,Muddy Run Site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030007,03030007060010,Duplin,Southern Inner Coastal Plain,21.49605401,936368.112653,12786.3989211,1.0,321,3.0,3.0
321,261,Naked Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101010100,Wilkes,Northern Mountains,3.89509218,169670.215268,5383.60760042,1.0,322,1.0,1.0
322,92179,Needmore Tract,Design-Bid-Build,Inactive,Long Term Mangement,Little Tennessee,06010202,06010202060010,Swain,Southern Mountains,4053.85421896,176585948.554,219973.483664,1.0,323,,
323,92872,Neighbors Br./ Walton Crawley Br.,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,33.40468073,1455111.99182,19117.2552076,1.0,324,1.0,1.0
324,265,Neu-Con MBI (Marston),Full Delivery,Inactive,Credit Purchase Complete,Neuse,03020204,03020204010040,Jones,Southern Outer Coastal Plain,86.10961134,3750934.66997,11130.9436271,1.0,325,,
325,263,Neu-Con MBI (Nahunta),Full Delivery,Inactive,Credit Purchase Complete,Neuse,03020203,03020203060020,Wayne,Northern Inner Coastal Plain,188.58348715,8214696.70008,30306.1685578,1.0,326,,
326,92089,New Hope Creek Penny,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002060110,Orange,Central Piedmont,20.14554333,877539.867483,4291.28073726,1.0,327,24.0,24.0
327,92090,New Hope Creek Trinity School,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002060110,Orange,Central Piedmont,26.49744899,1154228.87802,5422.62682268,1.0,328,11.0,11.0
328,92173,New River Heights Tract-New River,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001020070,Ashe,Northern Mountains,109.91313144,4787816.00546,9836.37982674,1.0,329,,
329,92497,Newfound Creek,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105090020,Buncombe,Southern Mountains,25.27474249,1100967.783,22291.6859543,1.0,330,12.0,12.0
330,92151,Newton Tract-White Pines,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070060,Chatham,Central Piedmont,14.52698312,632795.384729,4941.3932442,1.0,331,8.0,8.0
331,94150,Newtown Stream and Wetland Restoration Site,Full Delivery,Inactive,Long Term Mangement,Catawba,03050103,03050103030020,Union,Southern Piedmont,16.39518091,714174.080637,10504.6185979,1.0,332,32.0,32.0
332,441,Nicholls Farm (Troublesome Creek),Design-Bid-Build,Inactive,Long Term Mangement,Chowan,03010203,03010203090040,Bertie,Northern Outer Coastal Plain,76.68057267999998,3340205.74615,16657.8107481,1.0,333,1.0,1.0
333,95360,Norkett Branch,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105081020,Union,Southern Piedmont,31.60485708,1376707.57439,19295.0280927,1.0,334,1.0,1.0
334,96310,Norman's Pasture II,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030006,03030006110040,Sampson,Southern Inner Coastal Plain,16.34065158,711798.782846,11300.4179941,1.0,335,3.0,3.0
335,95717,Norman's Pasture Stream and Riparian Wetland,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030006,03030006110040,Sampson,Southern Inner Coastal Plain,36.91992393,1608231.88633,6445.01798498,1.0,336,3.0,3.0
336,92026,North Fork Upper Tar River Winslow,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010040,Granville,Central Piedmont,36.7939261,1602743.4209,6587.84999029,1.0,337,4.0,4.0
337,92611,North Muddy Creek,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,34.6535939,1509510.5504,18672.1006315,1.0,338,4.0,4.0
338,92128,North Pacolet Childers,Design-Bid-Build,Inactive,Long Term Mangement,Broad,03050105,03050105150010,Polk,Southern Piedmont,39.84031837,1735444.26837,6226.07642472,1.0,339,15.0,15.0
339,272,Northgate Park (Ellerbe) (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201050010,Durham,Central Piedmont,7.53985812,328457.908424,7050.95984707,1.0,340,7.0,7.0
340,628,Norwood Gainey Site (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020202,03020202010030,Wayne,Northern Inner Coastal Plain,58.38432638,2543221.25692,9079.880610970002,1.0,341,,
341,273,Oakley Crossroads (G),Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020103,03020103090020,Pitt,Northern Inner Coastal Plain,26.61093778,1159200.00404,9620.66256839,1.0,342,,
342,92708,Obids Creek(Wild site),Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001010010,Ashe,Northern Mountains,2.59701524,113119.745074,3684.05396044,1.0,343,,
343,92170,Old Cove Tract-Green River-Burdett Property,Design-Bid-Build,Inactive,Long Term Mangement,Broad,03050105,03050105020020,Polk,Southern Piedmont,23.98100048,1044612.38107,4755.16911574,1.0,344,12.0,12.0
344,275,Open Springs,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020020,Randolph,Central Piedmont,15.1435929,659654.906883,10043.2472351,1.0,345,,
345,276,Paschal GC (Richland Ck) (G),Design-Bid-Build,Active,Active,Neuse,03020201,03020201070060,Wake,Central Piedmont,8.53083197,371610.25082,6343.28622429,1.0,346,1.0,1.0
346,279,Payne Dairy,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101120040,Alexander,Central Piedmont,40.21635905,1751824.60019,16158.1514436,1.0,347,1.0,1.0
347,95713,Pepperwood Riparian Buffer Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Neuse,03020201,03020201120010,Wake,Central Piedmont,12.64971287,551021.492821,12098.6967729,1.0,348,1.0,1.0
348,283,Perry Property (UT to Pembroke),Design-Bid-Build,Inactive,Long Term Mangement,Pasquotank,03010205,03010205120010,Chowan,Northern Outer Coastal Plain,59.40330535,2587607.98093,15004.9491638,1.0,349,1.0,1.0
349,92159,Pickler's Bluff,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040102,03040102050030,Rowan,Central Piedmont,10.5311829,458738.327149,2759.99980361,1.0,350,28.0,28.0
350,92518,Pinch Gut Tributary,Full Delivery,Inactive,Long Term Mangement,Roanoke,03010103,03010103170030,Stokes,Central Piedmont,31.77722662,1384215.99167,21450.3102633,1.0,351,1.0,1.0
351,92607,Plemmons-Kirkpatrick Spring Creek WRC,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105120010,Madison,Northern Mountains,2.09950832,91454.5824385,1624.46950284,1.0,352,,
352,92549,Plum Creek,Full Delivery,Inactive,Long Term Mangement,Lumber,03040207,03040207020010,Brunswick,Southern Outer Coastal Plain,89.36170631,3892595.92693,8276.31784992,1.0,353,,
353,285,Pott Creek,Full Delivery,Inactive,Long Term Mangement,Catawba,03050102,03050102040020,Lincoln,Southern Piedmont,75.23446198,3277213.16386,11917.7892679,1.0,354,,
354,286,Pott Creek II,Full Delivery,Inactive,Long Term Mangement,Catawba,03050102,03050102040020,Catawba,Central Piedmont,90.08144216,3923947.62057,19327.257271,1.0,355,1.0,1.0
355,92548,Powell Property,Full Delivery,Inactive,Long Term Mangement,Chowan,03010203,03010203050011,Bertie,Northern Outer Coastal Plain,55.94949409,2437159.96272,9649.96647933,1.0,356,1.0,1.0
356,289,Prestonwood G.C.,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201080010,Wake,Central Piedmont,9.32171519,405975.168972,10448.7258059,1.0,357,1.0,1.0
357,291,Price Park,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002020010,Guilford,Central Piedmont,8.24443691,358923.108421,4343.29684975,1.0,358,4.0,4.0
358,293,Privateer Farms,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030005,03030005010020,Cumberland,Southern Inner Coastal Plain,430.00007222,18730803.1458,51775.4928792,1.0,359,,
359,92522,Puzzle Creek,Full Delivery,Inactive,Long Term Mangement,Broad,03050105,03050105070050,Rutherford,Southern Piedmont,11.4079922,496932.140211,8382.767116639998,1.0,360,1.0,1.0
360,92167,Rankin Tract,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101160040,Gaston,Southern Piedmont,506.13701698,22047328.4596,31556.0276427,1.0,361,57.0,57.0
361,92220,Reeds Creek,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101150010,Iredell,Central Piedmont,15.09892199,657709.041951,5103.9774289,1.0,362,1.0,1.0
362,301,Reedy Branch,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,15.5346288,676688.43034,5144.93967985,1.0,363,1.0,1.0
363,92050,Reedy Creek Johnston,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102030010,Warren,Central Piedmont,64.6872816,2817777.98657,17564.3089065,1.0,364,37.0,37.0
364,92344,Rhodes Pond,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030006,03030006010010,Cumberland,Southern Inner Coastal Plain,702.97601762,30621635.3274,42896.556798,1.0,365,,
365,303,Rich Fork FDP (Bodenheimer-Parker),Full Delivery,Inactive,Long Term Mangement,Yadkin,03040103,03040103030030,Davidson,Central Piedmont,26.52542965,1155447.71536,5143.78871187,1.0,366,,
366,92758,Rockwell Pastures,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040104,03040104010020,Stanly,Southern Piedmont,51.07761053,2224940.71486,37054.001312,1.0,367,1.0,1.0
367,308,Rocky Branch,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040102,03040102020030,Yadkin,Central Piedmont,24.09538313,1049594.88896,8103.44601624,1.0,368,,
368,312,Roquist,Design-Bid-Build,Inactive,Long Term Mangement,Roanoke,03010107,03010107130010,Bertie,Northern Outer Coastal Plain,3904.67976881,170087850.729,98093.5519026,1.0,369,9.0,9.0
369,96309,Roses Creek Stream Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101060030,Burke,Northern Mountains,17.61221257,767187.979453,9265.82317607,1.0,370,1.0,1.0
370,97005,Rough Horn Swamp Restoration Site,Full Delivery,Active,Active,Lumber,03040203,03040203190010,Columbus,Southern Inner Coastal Plain,33.49754786,1459153.18496,7306.93080354,1.0,371,,
371,317,Rowan Branch,Design-Bid-Build,Active,Active,Cape Fear,03030006,03030006110030,Sampson,Southern Inner Coastal Plain,96.6610456,4210555.1464,14682.4320359,1.0,372,1.0,1.0
372,746,Rowel Branch,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030005,03030005040010,Brunswick,Southern Outer Coastal Plain,16.46949639,717411.2629,9072.11829017,1.0,373,,
373,92675,SALT (Sandhill Area Land Trust),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030004,03030004070050,Moore,Southern Piedmont,346.69200127,15101966.1899,21238.9116305,1.0,374,,
374,96920,Sandy Bridge Farm,Full Delivery,Inactive,Long Term Mangement,Broad,03050105,03050105070020,Rutherford,Southern Piedmont,9.45404067,411818.011703,3268.208646,1.0,375,1.0,1.0
375,321,Sandy Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020010,Randolph,Central Piedmont,12.90465502,562126.772508,3734.1313499,1.0,376,1.0,1.0
376,322,Sandy Creek,Design-Bid-Build,Active,Active,Cape Fear,03030002,03030002060110,Durham,Central Piedmont,22.63206848,985852.90317,7838.65046364,1.0,377,4.0,4.0
377,80,Sandy Creek -- Charles Williams (G),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020010,Randolph,Central Piedmont,18.00349117,784232.075157,10772.7900627,1.0,378,,
378,92052,Sandy Creek Mullen,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,28.63650517,1247406.16509,7265.46024381,1.0,379,12.0,12.0
379,92028,Sandy Creek Parrish,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130050,Franklin,Central Piedmont,33.39178609,1454546.20224,10811.3564702,1.0,380,57.0,57.0
380,92175,Sandymush HQP-Progress Energy,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105100020,Madison,Northern Mountains,2684.19603037,116923579.083,218256.002117,1.0,381,,
381,94148,Scaly Bark Creek Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105060030,Stanly,Southern Piedmont,26.5842377,1158009.394,15979.4100293,1.0,382,1.0,1.0
382,92081,Sevenmile Creek Camp Chestnut Ridge,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201030020,Orange,Central Piedmont,59.74832292,2602636.94628,11089.2523796,1.0,383,1.0,1.0
383,92916,Shadrick Creek,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101030060,McDowell,Northern Mountains,54.52827593,2375217.46177,27072.3443326,1.0,384,7.0,7.0
384,92241,Sharpe Wetland Preservation,Design-Bid-Build,Active,Active,Cape Fear,03030002,03030002010010,Rockingham,Central Piedmont,17.12219079,745842.630871,5709.76987362,1.0,385,1.0,1.0
385,92029,Shelton Creek Peterson,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,41.13794674,1791968.96011,9277.0740801,1.0,386,26.0,26.0
386,92055,Shelton Creek Slaughter,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,35.25045414,1535509.78252,6237.13636771,1.0,387,11.0,11.0
387,92056,Shelton Creek Thorp/Morton,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,58.09745346,2530523.95975,10897.8326058,1.0,388,4.0,4.0
388,92030,Shelton Creek Tucker-Daniel 1,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,19.34949514,842864.008473,4279.79566395,1.0,389,11.0,11.0
389,92018,Shelton Creek Tucker-Daniel 2,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010030,Granville,Central Piedmont,3.44079142,149921.159713,1967.3245421,1.0,390,23.0,23.0
390,333,Shepherd's Tree,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040102,03040102040030,Iredell,Central Piedmont,161.89272588,7051887.39867,17604.535202,1.0,391,1.0,1.0
391,92031,Shocco Creek Alston 1; 2; 3,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010040,Franklin,Central Piedmont,344.16045851,14991653.1615,71108.2235879,1.0,392,286.0,286.0
392,92057,Shocco Creek D Davis,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010040,Warren,Central Piedmont,12.28381536,535082.997111,3824.40558446,1.0,393,44.0,44.0
393,92059,Shocco Creek Gupton,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010040,Franklin,Central Piedmont,179.94926968,7838590.187409999,18373.8100502,1.0,394,,
394,92137,Shocco Creek LLC-Little Shocco Creek,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020102,03020102010030,Franklin,Central Piedmont,40.4261894,1760964.81034,11640.971638,1.0,395,40.0,40.0
395,335,Silas Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101170040,Forsyth,Central Piedmont,15.28401102,665756.755545,9704.76237968,1.0,396,4.0,4.0
396,336,Silver Creek,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101050050,Burke,Northern Mountains,31.7624713,1383577.73667,18234.5095406,1.0,397,,
397,92233,Simpson Buffer (G),Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020104,03020104080010,Beaufort,Northern Outer Coastal Plain,45.00338463,1960347.43441,21252.6395285,1.0,398,3.0,3.0
398,92234,Simpson Wetland,Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020104,03020104080010,Beaufort,Northern Outer Coastal Plain,30.00016373,1306807.13223,5600.96002146,1.0,399,3.0,3.0
399,92663,Sink Hole Creek,Full Delivery,Inactive,Long Term Mangement,French Broad,06010108,06010108040010,Mitchell,Northern Mountains,10.36805548,451632.496755,12447.4800641,1.0,400,6.0,6.0
400,92130,Skyuka Creek Luthi,Design-Bid-Build,Inactive,Long Term Mangement,Broad,03050105,03050105150010,Polk,Southern Piedmont,19.55434739,851787.37222,4231.60604484,1.0,401,7.0,7.0
401,340,Sleepy Creek,Full Delivery,Inactive,Long Term Mangement,Neuse,03020202,03020202030030,Lenoir,Southern Inner Coastal Plain,115.59940531,5035510.09537,10670.8801902,1.0,402,,
402,95017,Sliver Moon Non-Riparian Wetland Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Neuse,03020202,03020202080010,Craven,Southern Outer Coastal Plain,17.08217208,744099.415994,3698.8605957,1.0,403,,
403,343,Smith/Austin Creek (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201070070,Wake,Central Piedmont,36.75637428,1601107.66377,21056.6845092,1.0,404,,
404,344,Snow Creek,Design-Bid-Build,Inactive,Long Term Mangement,Roanoke,03010103,03010103180010,Stokes,Central Piedmont,17.20436702,749422.2272629999,8638.12517594,1.0,405,1.0,1.0
405,92764,Snowbird Tributaries,Full Delivery,Inactive,Long Term Mangement,Little Tennessee,06010204,06010204020010,Graham,Southern Mountains,13.06269299,569010.906636,17566.6503826,1.0,406,1.0,1.0
406,346,South Fork,Full Delivery,Inactive,Long Term Mangement,Catawba,03050102,03050102040010,Catawba,Central Piedmont,67.79676616,2953227.13403,21952.4743434,1.0,407,,
